,"Powersmiths Head Office","Powersmiths Head Office","Powersmiths Head Office","Powersmiths Head Office","Powersmiths Head Office","Powersmiths Head Office","Powersmiths Head Office","Powersmiths Head Office"
"READING_DATE","Forge Hallway - Temperature","Forge Room - Temperature","IT Closet-Temperature","Temp South Wall","Temp.Coil_A","Temp.Coil_B","Temp.Coil_C","Temperature North Wall"
06/24/2011 17:00:00,23.39167,22.73333,28.62500,25.99167,,,,25.42500
06/24/2011 18:00:00,21.97500,21.09167,28.40000,24.79167,,,,23.55000
06/24/2011 19:00:00,21.80833,21.86667,28.08333,23.13333,,,,22.45000
06/24/2011 20:00:00,21.85000,22.09167,28.05000,21.56667,,,,22.04167
06/24/2011 21:00:00,22.14167,22.60833,28.05833,20.96667,,,,21.51667
06/24/2011 22:00:00,21.74167,22.21667,28.03333,20.59167,,,,21.05000
06/24/2011 23:00:00,22.31667,22.84167,28.37500,19.70000,,,,20.75833
06/25/2011 00:00:00,22.51667,23.05833,28.64167,19.55000,,,,20.61667
06/25/2011 01:00:00,22.65833,23.25000,28.82500,19.23333,,,,20.34167
06/25/2011 02:00:00,22.70000,23.30000,28.94167,18.62500,,,,19.97500
06/25/2011 03:00:00,22.70000,23.32500,29.00000,18.01667,,,,19.24167
06/25/2011 04:00:00,22.70000,23.33333,29.00000,17.84167,,,,19.23333
06/25/2011 05:00:00,22.68333,23.31667,29.00000,17.74167,,,,19.22500
06/25/2011 06:00:00,22.65000,23.30833,29.00000,18.70000,,,,19.16667
06/25/2011 07:00:00,22.70000,23.30833,29.00000,19.50000,,,,19.34167
06/25/2011 08:00:00,22.70833,23.30000,28.97500,19.66667,,,,19.22500
06/25/2011 09:00:00,22.88333,23.31667,28.90000,20.21667,,,,19.54167
06/25/2011 10:00:00,23.03333,23.38333,28.90000,20.69167,,,,19.75833
06/25/2011 11:00:00,23.08333,23.47500,28.90000,20.77500,,,,20.10833
06/25/2011 12:00:00,23.65833,23.64167,28.92500,24.90833,,,,21.55833
06/25/2011 13:00:00,24.66667,24.16667,29.16667,26.63333,,,,23.10833
06/25/2011 14:00:00,24.95833,24.57500,29.55833,25.41667,,,,23.35000
06/25/2011 15:00:00,24.95833,24.74167,29.81667,25.56667,,,,23.17500
06/25/2011 16:00:00,25.09167,24.95000,30.00833,24.40000,,,,22.58333
06/25/2011 17:00:00,25.12500,24.95833,30.16667,24.60000,,,,22.53333
06/25/2011 18:00:00,25.33333,25.18333,30.30833,24.32500,,,,22.50833
06/25/2011 19:00:00,25.21667,25.20000,30.40000,23.60833,,,,22.35000
06/25/2011 20:00:00,24.87500,25.10000,30.40000,21.95000,,,,21.48333
06/25/2011 21:00:00,24.61667,24.96667,30.30833,21.16667,,,,21.14167
06/25/2011 22:00:00,24.42500,24.85833,30.23333,20.41667,,,,20.43333
06/25/2011 23:00:00,24.23333,24.76667,30.20000,19.85833,,,,20.15000
06/26/2011 00:00:00,24.12500,24.61667,30.20000,19.52500,,,,19.90833
06/26/2011 01:00:00,23.93333,24.55000,30.16667,19.25833,,,,19.73333
06/26/2011 02:00:00,23.89167,24.42500,30.05000,19.15833,,,,19.36667
06/26/2011 03:00:00,23.75000,24.40000,30.00000,19.01667,,,,19.27500
06/26/2011 04:00:00,23.70000,24.30833,29.94167,19.13333,,,,18.94167
06/26/2011 05:00:00,23.66667,24.24167,29.90000,18.75000,,,,18.84167
06/26/2011 06:00:00,23.60000,24.20833,29.83333,19.80000,,,,18.90000
06/26/2011 07:00:00,23.68333,24.20833,29.80000,22.71667,,,,19.24167
06/26/2011 08:00:00,24.05833,24.33333,29.80000,25.26667,,,,19.68333
06/26/2011 09:00:00,24.52500,24.62500,29.80000,26.18333,,,,20.45000
06/26/2011 10:00:00,24.95000,24.89167,29.93333,25.42500,,,,20.86667
06/26/2011 11:00:00,24.94167,25.00833,30.09167,25.04167,,,,20.95000
06/26/2011 12:00:00,25.04167,25.06667,30.25000,25.45000,,,,21.52500
06/26/2011 13:00:00,25.82500,25.46667,30.42500,26.83333,,,,22.88333
06/26/2011 14:00:00,26.67500,25.96667,30.78333,28.05833,,,,23.98333
06/26/2011 15:00:00,27.45000,26.61667,31.24167,28.35833,,,,24.71667
06/26/2011 16:00:00,28.07500,27.24167,31.72500,27.95833,,,,25.46667
06/26/2011 17:00:00,27.99167,27.55000,32.15833,27.29167,,,,24.79167
06/26/2011 18:00:00,27.00000,26.44167,32.09167,26.40000,,,,24.92500
06/26/2011 19:00:00,26.88333,26.27500,31.98333,25.45000,,,,25.44167
06/26/2011 20:00:00,27.13333,26.90000,32.05000,24.35833,,,,25.26667
06/26/2011 21:00:00,26.75000,26.84167,32.10000,22.88333,,,,23.75833
06/26/2011 22:00:00,26.31667,26.66667,31.97500,22.35833,,,,22.62500
06/26/2011 23:00:00,25.99167,26.45000,31.81667,20.66667,,,,21.35833
06/27/2011 00:00:00,25.67500,26.18333,31.65000,19.55000,,,,20.60000
06/27/2011 01:00:00,25.33333,25.94167,31.49167,18.76667,,,,20.01667
06/27/2011 02:00:00,25.07500,25.73333,31.30833,18.15000,,,,19.29167
06/27/2011 03:00:00,24.82500,25.50833,31.12500,17.43333,,,,18.60000
06/27/2011 04:00:00,24.59167,25.30833,30.95000,16.97500,,,,18.46667
06/27/2011 05:00:00,24.42500,25.16667,30.75000,16.60000,,,,18.45000
06/27/2011 06:00:00,24.28333,24.96667,30.60000,19.80833,,,,18.32500
06/27/2011 07:00:00,24.40000,24.92500,30.40833,23.20833,,,,18.89167
06/27/2011 08:00:00,23.33333,23.01667,30.07500,27.45833,,,,19.88333
06/27/2011 09:00:00,23.32500,22.81667,29.50833,30.33333,,,,21.52500
06/27/2011 10:00:00,23.44167,22.83333,29.38333,30.66667,,,,23.04167
06/27/2011 11:00:00,23.31667,22.91667,29.05833,31.10000,,,,24.24167
06/27/2011 12:00:00,23.35833,22.82500,28.94167,31.70000,,,,25.10000
06/27/2011 13:00:00,23.40000,22.73333,30.06667,30.89167,,,,26.24167
06/27/2011 14:00:00,23.15833,22.11667,30.47500,29.78333,,,,27.12500
06/27/2011 15:00:00,23.10833,20.66667,29.92500,28.75000,,,,28.13333
06/27/2011 16:00:00,23.34167,21.51667,28.59167,27.82500,,,,27.95000
06/27/2011 17:00:00,23.32500,22.17500,28.28333,26.84167,,,,26.70000
06/27/2011 18:00:00,24.17500,23.35833,28.45000,25.69167,,,,26.45000
06/27/2011 19:00:00,24.98333,24.71667,29.11667,24.44167,,,,25.07500
06/27/2011 20:00:00,25.16667,25.13333,29.55000,23.54167,,,,24.58333
06/27/2011 21:00:00,25.19167,25.32500,29.83333,22.85000,,,,23.56667
06/27/2011 22:00:00,25.11667,25.37500,29.91667,22.36667,,,,23.16667
06/27/2011 23:00:00,25.00000,25.40000,30.05000,21.69167,,,,22.74167
06/28/2011 00:00:00,25.00000,25.45000,30.20000,21.47500,,,,22.62500
06/28/2011 01:00:00,25.00000,25.48333,30.20000,21.38333,,,,22.42500
06/28/2011 02:00:00,25.00000,25.53333,30.23333,21.27500,,,,22.30000
06/28/2011 03:00:00,25.00000,25.58333,30.28333,21.00000,,,,22.34167
06/28/2011 04:00:00,24.99167,25.58333,30.30000,20.16667,,,,21.87500
06/28/2011 05:00:00,24.91667,25.53333,30.32500,20.04167,,,,21.57500
06/28/2011 06:00:00,24.82500,25.45000,30.30833,20.99167,,,,21.54167
06/28/2011 07:00:00,24.90833,25.42500,30.30000,22.21667,,,,21.92500
06/28/2011 08:00:00,23.40833,23.38333,29.78333,23.67500,,,,22.46667
06/28/2011 09:00:00,22.76667,22.98333,29.16667,25.98333,,,,23.78333
06/28/2011 10:00:00,22.85000,22.10000,28.59167,29.14167,,,,25.10833
06/28/2011 11:00:00,23.20833,22.21667,29.05833,31.01667,,,,26.58333
06/28/2011 12:00:00,23.52500,22.11667,28.85000,31.93333,,,,27.24167
06/28/2011 13:00:00,25.13333,24.11667,29.65000,34.19167,,,,27.80833
06/28/2011 14:00:00,24.82500,23.41667,29.89167,32.90000,,,,27.52500
06/28/2011 15:00:00,24.77500,22.79167,29.76667,30.31667,,,,28.45000
06/28/2011 16:00:00,24.85000,22.68333,29.56667,29.01667,,,,28.67500
06/28/2011 17:00:00,24.91667,23.10000,29.54167,27.88333,,,,28.00833
06/28/2011 18:00:00,25.52500,24.27500,29.84167,26.80000,,,,27.15000
06/28/2011 19:00:00,25.68333,25.31667,30.55000,24.80833,,,,24.41667
06/28/2011 20:00:00,25.54167,25.43333,30.90000,24.22500,,,,23.71667
06/28/2011 21:00:00,25.36667,25.45000,31.00000,23.39167,,,,22.60000
06/28/2011 22:00:00,25.19167,25.40833,31.00000,21.92500,,,,20.50833
06/28/2011 23:00:00,24.96667,25.35833,31.00000,20.04167,,,,19.83333
06/29/2011 00:00:00,24.75000,25.25000,30.99167,19.07500,,,,19.18333
06/29/2011 01:00:00,24.55000,25.13333,30.85833,18.05833,,,,18.94167
06/29/2011 02:00:00,24.38333,24.99167,30.75000,17.60000,,,,18.36667
06/29/2011 03:00:00,24.20000,24.85833,30.65833,16.85000,,,,18.10833
06/29/2011 04:00:00,23.97500,24.70833,30.54167,16.18333,,,,17.58333
06/29/2011 05:00:00,23.80833,24.57500,30.38333,15.86667,,,,16.76667
06/29/2011 06:00:00,23.65833,24.42500,30.25833,16.82500,,,,16.05833
06/29/2011 07:00:00,23.66667,24.32500,30.05833,20.72500,,,,16.64167
06/29/2011 08:00:00,23.20833,23.60000,29.76667,20.25833,,,,16.86667
06/29/2011 09:00:00,23.40833,23.78333,29.36667,20.55833,,,,17.43333
06/29/2011 10:00:00,23.21667,23.16667,29.00000,21.81667,,,,18.30833
06/29/2011 11:00:00,23.24167,23.09167,28.81667,23.34167,,,,19.30000
06/29/2011 12:00:00,23.22500,22.70000,28.69167,26.20000,,,,20.37500
06/29/2011 13:00:00,23.22500,22.52500,28.60833,27.05000,,,,21.09167
06/29/2011 14:00:00,23.24167,21.80000,28.40833,28.63333,,,,22.38333
06/29/2011 15:00:00,23.13333,20.96667,28.10833,26.98333,,,,23.46667
06/29/2011 16:00:00,23.21667,20.57500,27.75833,26.37500,,,,25.01667
06/29/2011 17:00:00,23.20833,20.21667,27.26667,25.60000,,,,25.53333
06/29/2011 18:00:00,24.33333,22.05000,27.60833,24.94167,,,,25.86667
06/29/2011 19:00:00,25.63333,24.25833,28.60000,23.34167,,,,25.90000
06/29/2011 20:00:00,25.57500,24.80000,29.28333,22.96667,,,,24.05833
06/29/2011 21:00:00,24.90000,24.73333,29.57500,22.45833,,,,21.78333
06/29/2011 22:00:00,24.39167,24.51667,29.60000,20.09167,,,,20.49167
06/29/2011 23:00:00,23.98333,24.28333,29.60000,17.75000,,,,19.39167
06/30/2011 00:00:00,23.60833,23.99167,29.47500,16.89167,,,,18.48333
06/30/2011 01:00:00,23.25000,23.73333,29.21667,16.20833,,,,17.80000
06/30/2011 02:00:00,22.95000,23.53333,28.99167,15.55000,,,,17.49167
06/30/2011 03:00:00,22.63333,23.29167,28.75833,14.77500,,,,16.97500
06/30/2011 04:00:00,22.38333,23.03333,28.52500,14.34167,,,,16.65833
06/30/2011 05:00:00,22.16667,22.81667,28.18333,14.28333,,,,15.99167
06/30/2011 06:00:00,22.05000,22.70000,27.90833,17.45833,,,,15.81667
06/30/2011 07:00:00,22.29167,22.75833,27.80000,21.33333,,,,16.78333
06/30/2011 08:00:00,22.74167,23.02500,27.80000,24.86667,,,,18.07500
06/30/2011 09:00:00,22.21667,21.50000,27.83333,27.62500,,,,19.36667
06/30/2011 10:00:00,22.32500,20.84167,27.95833,31.24167,,,,20.75000
06/30/2011 11:00:00,22.28333,20.38333,28.10000,32.94167,,,,21.91667
06/30/2011 12:00:00,22.41667,21.15833,28.20000,34.10000,,,,22.73333
06/30/2011 13:00:00,22.89167,21.48333,28.43333,34.75000,,,,23.90833
06/30/2011 14:00:00,23.18333,20.62500,28.90000,34.11667,,,,25.25000
06/30/2011 15:00:00,23.30833,19.85833,29.02500,31.00833,,,,26.80000
06/30/2011 16:00:00,23.70833,20.31667,28.97500,29.85833,,,,28.18333
06/30/2011 17:00:00,23.58333,20.94167,29.19167,29.02500,,,,29.06667
06/30/2011 18:00:00,25.00000,23.21667,29.56667,27.92500,,,,28.80833
06/30/2011 19:00:00,25.40000,22.95833,30.16667,26.85833,,,,28.05833
06/30/2011 20:00:00,25.80000,24.80833,30.75000,25.67500,,,,26.33333
06/30/2011 21:00:00,25.44167,25.07500,31.26667,23.25833,,,,23.90833
06/30/2011 22:00:00,25.06667,24.97500,31.49167,21.25000,,,,22.75000
06/30/2011 23:00:00,24.74167,24.82500,31.59167,19.90000,,,,21.42500
07/01/2011 00:00:00,24.46667,24.66667,31.60000,18.58333,,,,20.25833
07/01/2011 01:00:00,24.16667,24.51667,31.52500,17.35833,,,,19.47500
07/01/2011 02:00:00,23.89167,24.35833,31.43333,16.65833,,,,18.79167
07/01/2011 03:00:00,23.70000,24.20000,31.28333,16.07500,,,,18.45000
07/01/2011 04:00:00,23.52500,24.02500,31.14167,15.35833,,,,17.37500
07/01/2011 05:00:00,23.30000,23.86667,30.91667,14.87500,,,,16.89167
07/01/2011 06:00:00,23.10000,23.69167,30.67500,17.74167,,,,16.75000
07/01/2011 07:00:00,23.24167,23.68333,30.51667,23.12500,,,,17.80833
07/01/2011 08:00:00,23.68333,23.77500,30.42500,28.03333,,,,19.20833
07/01/2011 09:00:00,23.41667,22.77500,30.37500,32.92500,,,,20.75000
07/01/2011 10:00:00,23.49167,22.54167,30.26667,36.80833,,,,22.29167
07/01/2011 11:00:00,23.50000,22.30000,30.18333,37.95833,,,,23.77500
07/01/2011 12:00:00,23.60833,22.27500,30.18333,38.11667,,,,24.75000
07/01/2011 13:00:00,23.25833,21.36667,30.09167,37.23333,,,,25.85833
07/01/2011 14:00:00,23.05000,19.63333,29.62500,35.38333,,,,26.95000
07/01/2011 15:00:00,23.28333,19.76667,29.13333,31.88333,,,,28.89167
07/01/2011 16:00:00,23.34167,19.89167,29.05000,32.02500,,,,29.36667
07/01/2011 17:00:00,23.24167,19.13333,28.80833,30.98333,,,,30.60000
07/01/2011 18:00:00,24.80833,22.08333,29.00833,30.06667,,,,31.50000
07/01/2011 19:00:00,25.55000,23.49167,30.05833,27.86667,,,,30.51667
07/01/2011 20:00:00,25.71667,24.80000,30.74167,25.88333,,,,28.10000
07/01/2011 21:00:00,25.52500,25.12500,31.29167,24.60833,,,,26.35000
07/01/2011 22:00:00,25.38333,25.20000,31.55000,23.75833,,,,25.46667
07/01/2011 23:00:00,25.22500,25.12500,31.74167,23.03333,,,,24.66667
07/02/2011 00:00:00,25.07500,25.02500,31.85000,22.29167,,,,24.00000
07/02/2011 01:00:00,24.95000,24.96667,31.90000,21.57500,,,,23.28333
07/02/2011 02:00:00,24.77500,24.86667,31.83333,20.98333,,,,22.68333
07/02/2011 03:00:00,24.61667,24.78333,31.70833,20.51667,,,,22.15833
07/02/2011 04:00:00,24.53333,24.68333,31.68333,20.75000,,,,22.13333
07/02/2011 05:00:00,24.44167,24.60833,31.55000,20.57500,,,,22.10833
07/02/2011 06:00:00,24.40000,24.60000,31.43333,20.78333,,,,21.94167
07/02/2011 07:00:00,24.54167,24.60000,31.38333,23.02500,,,,22.52500
07/02/2011 08:00:00,24.79167,24.75833,31.40000,22.66667,,,,22.78333
07/02/2011 09:00:00,25.00833,24.95000,31.48333,22.44167,,,,22.70833
07/02/2011 10:00:00,25.50000,25.20000,31.61667,26.26667,,,,23.96667
07/02/2011 11:00:00,26.20000,25.71667,31.84167,28.83333,,,,25.23333
07/02/2011 12:00:00,27.01667,26.46667,32.92500,30.93333,,,,26.31667
07/02/2011 13:00:00,28.18333,27.22500,35.44167,32.34167,,,,27.84167
07/02/2011 14:00:00,29.34167,28.16667,37.23333,32.82500,,,,29.72500
07/02/2011 15:00:00,29.54167,28.21667,38.57500,32.25000,,,,30.70833
07/02/2011 16:00:00,29.41667,28.56667,39.40000,30.66667,,,,29.33333
07/02/2011 17:00:00,29.39167,28.21667,39.88333,30.22500,,,,30.67500
07/02/2011 18:00:00,27.14167,25.18333,40.01667,29.88333,,,,30.64167
07/02/2011 19:00:00,26.94167,25.95000,39.77500,28.50000,,,,29.24167
07/02/2011 20:00:00,27.11667,26.69167,39.70833,27.27500,,,,27.96667
07/02/2011 21:00:00,27.13333,26.93333,39.80000,25.89167,,,,27.08333
07/02/2011 22:00:00,27.11667,27.01667,39.80833,24.75000,,,,24.09167
07/02/2011 23:00:00,27.15000,27.05833,39.96667,24.99167,,,,23.64167
07/03/2011 00:00:00,27.11667,27.07500,40.09167,24.10833,,,,23.72500
07/03/2011 01:00:00,27.04167,27.04167,40.11667,23.57500,,,,23.76667
07/03/2011 02:00:00,26.95000,27.00833,40.16667,23.75000,,,,23.98333
07/03/2011 03:00:00,26.90000,26.97500,40.13333,23.96667,,,,23.71667
07/03/2011 04:00:00,26.88333,26.95000,40.13333,24.10833,,,,23.21667
07/03/2011 05:00:00,26.85000,26.90000,40.10000,23.10000,,,,22.61667
07/03/2011 06:00:00,26.41667,26.79167,39.93333,23.70833,,,,22.30833
07/03/2011 07:00:00,26.32500,26.60000,39.67500,28.16667,,,,22.65000
07/03/2011 08:00:00,26.78333,26.64167,39.53333,30.54167,,,,23.28333
07/03/2011 09:00:00,27.38333,26.89167,39.50000,33.20833,,,,24.13333
07/03/2011 10:00:00,27.99167,27.24167,39.57500,36.59167,,,,24.82500
07/03/2011 11:00:00,28.59167,27.70000,39.75000,38.25833,,,,26.06667
07/03/2011 12:00:00,29.14167,28.20833,40.05000,38.60833,,,,27.15833
07/03/2011 13:00:00,29.68333,28.62500,40.36667,39.45000,,,,28.19167
07/03/2011 14:00:00,29.45833,27.87500,40.61667,38.17500,,,,29.26667
07/03/2011 15:00:00,29.36667,27.30000,40.70833,34.80833,,,,30.45833
07/03/2011 16:00:00,29.50000,27.83333,40.83333,33.41667,,,,29.91667
07/03/2011 17:00:00,29.49167,27.60833,40.94167,32.61667,,,,30.44167
07/03/2011 18:00:00,27.52500,24.62500,40.80000,31.56667,,,,31.06667
07/03/2011 19:00:00,26.73333,24.55000,40.25000,30.48333,,,,30.30000
07/03/2011 20:00:00,26.95833,25.64167,40.00000,29.12500,,,,29.02500
07/03/2011 21:00:00,27.22500,26.73333,39.90833,27.04167,,,,26.84167
07/03/2011 22:00:00,27.25000,27.01667,39.97500,24.77500,,,,25.27500
07/03/2011 23:00:00,27.20000,27.10000,40.08333,23.48333,,,,24.00833
07/04/2011 00:00:00,27.04167,27.09167,40.14167,22.18333,,,,22.70000
07/04/2011 01:00:00,26.94167,27.01667,40.15000,21.38333,,,,21.80000
07/04/2011 02:00:00,26.80833,26.89167,40.14167,20.72500,,,,21.25833
07/04/2011 03:00:00,26.65833,26.80833,40.10000,19.65833,,,,20.91667
07/04/2011 04:00:00,26.45833,26.67500,40.04167,19.25833,,,,20.44167
07/04/2011 05:00:00,26.27500,26.55833,39.90833,18.72500,,,,19.83333
07/04/2011 06:00:00,25.18333,25.40833,39.57500,21.50833,,,,19.54167
07/04/2011 07:00:00,25.55833,25.82500,39.20833,25.74167,,,,20.55000
07/04/2011 08:00:00,23.53333,23.21667,38.90000,29.85000,,,,22.04167
07/04/2011 09:00:00,22.28333,21.30833,38.36667,33.10000,,,,23.00000
07/04/2011 10:00:00,22.39167,20.90000,37.69167,34.81667,,,,24.07500
07/04/2011 11:00:00,24.01667,23.04167,33.75833,37.77500,,,,25.00833
07/04/2011 12:00:00,23.27500,22.11667,31.59167,38.58333,,,,25.75000
07/04/2011 13:00:00,23.25000,21.65833,30.66667,37.93333,,,,26.49167
07/04/2011 14:00:00,23.12500,20.19167,29.75833,37.09167,,,,27.52500
07/04/2011 15:00:00,25.20000,23.32500,29.90833,34.00000,,,,29.08333
07/04/2011 16:00:00,25.37500,22.90833,30.22500,32.85000,,,,30.23333
07/04/2011 17:00:00,25.11667,22.44167,30.10833,31.94167,,,,31.02500
07/04/2011 18:00:00,25.22500,21.87500,29.99167,30.91667,,,,31.34167
07/04/2011 19:00:00,25.39167,22.98333,30.01667,30.04167,,,,31.52500
07/04/2011 20:00:00,25.53333,24.13333,30.45833,28.73333,,,,29.34167
07/04/2011 21:00:00,25.42500,24.77500,30.98333,27.17500,,,,27.00833
07/04/2011 22:00:00,25.62500,25.35833,31.25000,25.62500,,,,25.85833
07/04/2011 23:00:00,25.70000,25.64167,31.59167,23.58333,,,,24.34167
07/05/2011 00:00:00,25.68333,25.71667,31.75833,22.18333,,,,23.71667
07/05/2011 01:00:00,25.53333,25.72500,31.87500,21.18333,,,,22.77500
07/05/2011 02:00:00,25.38333,25.70833,31.87500,20.45833,,,,22.07500
07/05/2011 03:00:00,25.24167,25.67500,31.74167,19.66667,,,,21.90000
07/05/2011 04:00:00,25.09167,25.56667,31.65000,19.25833,,,,21.26667
07/05/2011 05:00:00,24.96667,25.40833,31.54167,18.95000,,,,21.01667
07/05/2011 06:00:00,24.87500,25.30000,31.45000,21.70000,,,,21.05833
07/05/2011 07:00:00,24.99167,25.30000,31.39167,26.68333,,,,21.45000
07/05/2011 08:00:00,23.38333,23.00833,30.89167,28.26667,,,,23.35000
07/05/2011 09:00:00,23.40000,23.29167,30.45833,31.66667,,,,24.25833
07/05/2011 10:00:00,23.73333,23.50833,31.10833,37.11667,,,,25.73333
07/05/2011 11:00:00,23.90000,23.33333,31.44167,38.25000,,,,27.55000
07/05/2011 12:00:00,23.83333,23.06667,31.55833,35.14167,,,,28.17500
07/05/2011 13:00:00,23.80000,23.10833,31.62500,33.06667,,,,28.09167
07/05/2011 14:00:00,23.78333,22.45000,31.78333,34.78333,,,,29.50833
07/05/2011 15:00:00,23.71667,20.95000,31.40833,34.00833,,,,31.36667
07/05/2011 16:00:00,23.67500,21.60833,31.21667,33.80000,,,,31.92500
07/05/2011 17:00:00,23.67500,21.86667,30.50000,33.17500,,,,32.68333
07/05/2011 18:00:00,25.18333,23.40833,30.24167,32.12500,,,,33.10833
07/05/2011 19:00:00,25.21667,22.79167,30.37500,31.03333,,,,33.35000
07/05/2011 20:00:00,25.59167,24.34167,30.73333,30.20833,,,,32.08333
07/05/2011 21:00:00,25.40000,24.55000,31.09167,29.49167,,,,30.30000
07/05/2011 22:00:00,25.97500,25.56667,31.47500,28.17500,,,,28.92500
07/05/2011 23:00:00,26.65833,26.57500,32.21667,26.03333,,,,27.93333
07/06/2011 00:00:00,26.60000,26.65833,32.54167,25.16667,,,,27.15000
07/06/2011 01:00:00,26.59167,26.72500,32.67500,24.65833,,,,26.63333
07/06/2011 02:00:00,26.57500,26.75833,32.73333,24.63333,,,,26.33333
07/06/2011 03:00:00,26.58333,26.76667,32.76667,24.36667,,,,25.95000
07/06/2011 04:00:00,26.52500,26.80000,32.80000,23.81667,,,,25.40833
07/06/2011 05:00:00,26.44167,26.77500,32.80000,23.11667,,,,24.78333
07/06/2011 06:00:00,25.30000,25.56667,32.45833,23.99167,,,,24.21667
07/06/2011 07:00:00,25.65000,26.04167,32.20000,24.85000,,,,24.90833
07/06/2011 08:00:00,23.35000,23.05833,31.47500,26.72500,,,,25.41667
07/06/2011 09:00:00,23.66667,23.42500,30.70833,26.92500,,,,25.36667
07/06/2011 10:00:00,23.96667,23.79167,30.71667,26.76667,,,,25.03333
07/06/2011 11:00:00,24.05833,23.70000,30.65000,27.70833,,,,25.13333
07/06/2011 12:00:00,23.78333,23.04167,30.45000,34.31667,,,,26.97500
07/06/2011 13:00:00,23.84167,22.73333,30.28333,35.48333,,,,28.80833
07/06/2011 14:00:00,23.60833,22.03333,30.00833,33.66667,,,,29.04167
07/06/2011 15:00:00,23.82500,21.31667,29.63333,33.37500,,,,30.35000
07/06/2011 16:00:00,23.65000,20.85000,29.12500,32.77500,,,,30.76667
07/06/2011 17:00:00,23.80833,20.79167,28.99167,31.98333,,,,31.68333
07/06/2011 18:00:00,25.16667,22.86667,29.23333,31.25000,,,,32.03333
07/06/2011 19:00:00,25.38333,23.00000,29.88333,30.35000,,,,31.75000
07/06/2011 20:00:00,25.56667,24.20833,30.29167,29.12500,,,,29.35000
07/06/2011 21:00:00,25.70833,25.35000,30.88333,27.82500,,,,26.69167
07/06/2011 22:00:00,25.69167,25.63333,31.25833,26.60833,,,,24.93333
07/06/2011 23:00:00,25.70000,25.75833,31.56667,23.69167,,,,23.87500
07/07/2011 00:00:00,25.67500,25.85000,31.70000,22.07500,,,,23.17500
07/07/2011 01:00:00,25.57500,25.84167,31.75000,21.55833,,,,22.57500
07/07/2011 02:00:00,25.41667,25.79167,31.75833,20.94167,,,,22.05833
07/07/2011 03:00:00,25.34167,25.72500,31.70000,20.00833,,,,21.70000
07/07/2011 04:00:00,25.21667,25.70833,31.61667,19.45833,,,,21.31667
07/07/2011 05:00:00,25.13333,25.64167,31.59167,18.90833,,,,20.84167
07/07/2011 06:00:00,25.00000,25.50000,31.50000,21.40833,,,,20.60000
07/07/2011 07:00:00,25.20000,25.52500,31.50000,25.29167,,,,21.30833
07/07/2011 08:00:00,23.53333,23.31667,31.04167,28.33333,,,,22.40000
07/07/2011 09:00:00,22.72500,21.75000,30.18333,31.38333,,,,23.60833
07/07/2011 10:00:00,23.62500,22.85000,29.75833,33.20833,,,,24.90833
07/07/2011 11:00:00,23.36667,22.12500,29.60000,37.04167,,,,26.41667
07/07/2011 12:00:00,23.90000,22.84167,29.66667,32.08333,,,,26.82500
07/07/2011 13:00:00,22.90000,21.06667,29.43333,31.66667,,,,27.76667
07/07/2011 14:00:00,23.05000,20.83333,28.63333,30.69167,,,,28.40000
07/07/2011 15:00:00,23.13333,21.08333,28.58333,30.13333,,,,28.87500
07/07/2011 16:00:00,23.05000,19.93333,28.30000,29.33333,,,,29.79167
07/07/2011 17:00:00,23.35000,21.57500,28.44167,28.55000,,,,28.69167
07/07/2011 18:00:00,24.77500,23.60000,29.06667,27.75000,,,,28.35000
07/07/2011 19:00:00,25.45833,24.83333,29.99167,26.28333,,,,27.20000
07/07/2011 20:00:00,25.50000,25.21667,30.51667,25.81667,,,,26.32500
