@relation dodgers

@attribute Date numeric
@attribute Time numeric
@attribute Reading numeric
@attribute TimeOfDay numeric

@data
6,2160,37,1
6,2460,28,1
6,2760,35,1
6,3060,36,1
6,3360,36,1
6,3660,34,1
6,3960,34,1
6,4260,25,1
6,1020,35,2
6,1320,36,2
6,1620,29,2
6,1920,37,2
6,2220,38,2
6,2520,33,2
6,2820,29,2
6,3120,45,2
6,3420,29,2
6,3720,34,2
6,4020,50,2
6,4320,40,2
6,1080,32,2
6,1380,43,2
6,1680,48,2
6,1980,36,2
6,2280,40,2
6,2580,34,2
6,2880,28,2
6,3180,44,2
6,3480,32,2
6,3780,26,2
6,4080,36,2
6,4380,30,2
6,1140,31,2
6,1440,47,2
6,1740,29,2
6,2040,41,2
6,2340,20,2
6,2640,41,2
6,2940,43,2
6,3240,27,2
6,3540,40,2
6,3840,29,2
6,4140,35,2
6,4440,28,2
6,1200,25,2
6,1500,25,2
6,1800,21,2
6,2100,22,2
6,2400,18,2
6,2700,22,2
6,3000,18,2
6,3300,21,2
6,3600,22,2
6,3900,14,2
6,4200,21,2
6,4500,21,2
6,1260,24,2
6,1560,21,2
6,1860,21,2
6,2160,24,2
6,2460,18,2
6,2760,29,2
6,3060,28,2
6,3360,20,2
6,3660,30,2
6,3960,18,2
6,4260,18,2
6,4560,19,2
6,1320,15,2
6,1620,18,2
6,1920,23,2
6,2220,23,2
6,2520,22,2
6,2820,21,2
6,3120,25,2
6,3420,23,2
6,3720,30,2
6,4020,40,2
6,4320,39,2
6,4620,22,2
6,1380,19,2
6,1680,37,2
6,1980,32,2
6,2280,54,2
6,2580,40,2
6,2880,32,2
6,3180,21,2
6,3480,14,2
6,3780,18,2
6,4080,14,2
6,4380,11,2
6,4680,6,2
1,0,16,0
1,300,13,0
1,600,16,0
1,900,16,0
1,1200,15,0
1,1500,8,0
1,1800,14,0
1,2100,10,0
1,2400,10,0
1,2700,7,0
1,3000,15,0
1,3300,17,0
1,60,21,0
1,360,17,0
1,660,20,0
1,960,16,0
1,1260,13,0
1,1560,14,0
1,1860,10,0
1,2160,10,0
1,2460,17,0
1,2760,18,0
1,3060,12,0
1,3360,15,0
1,120,11,0
1,420,21,0
1,720,19,0
1,1020,16,0
1,1320,10,0
1,1620,14,0
1,1920,11,0
1,2220,11,0
1,2520,14,0
1,2820,17,0
1,3120,8,0
1,3420,20,0
1,180,11,0
1,480,4,0
1,780,9,0
1,1080,14,0
1,1380,7,0
1,1680,5,0
1,1980,7,0
1,2280,6,0
1,2580,7,0
1,2880,1,0
1,3180,11,0
1,3480,7,0
1,240,13,0
1,540,5,0
1,840,0,0
1,1140,3,0
1,1440,8,0
1,1740,6,0
1,2040,5,0
1,2340,7,0
1,2640,7,0
1,2940,8,0
1,3240,6,0
1,3540,10,0
1,300,5,0
1,600,13,0
1,900,10,0
1,1200,13,0
1,1500,10,0
1,1800,10,0
1,2100,19,0
1,2400,8,0
1,2700,8,0
1,3000,9,0
1,3300,11,0
1,3600,19,0
1,360,14,0
1,660,25,0
1,960,15,0
1,1260,16,0
1,1560,21,0
1,1860,24,0
1,2160,18,0
1,2460,29,0
1,2760,20,0
1,3060,26,0
1,3360,25,0
1,3660,41,0
1,420,16,0
1,720,24,0
1,1020,19,0
1,1320,26,0
1,1620,17,0
1,1920,26,0
1,2220,27,0
1,2520,22,0
1,2820,15,0
1,3120,21,0
1,3420,21,0
1,3720,16,0
1,480,18,0
1,780,22,0
1,1080,13,0
1,1380,16,0
1,1680,12,0
1,1980,21,0
1,2280,22,0
1,2580,21,0
1,2880,27,0
1,3180,30,0
1,3480,24,0
1,3780,17,0
1,540,19,1
1,840,21,1
1,1140,23,1
1,1440,19,1
1,1740,19,1
1,2040,23,1
1,2340,20,1
1,2640,16,1
1,2940,27,1
1,3240,37,1
1,3540,15,1
1,3840,28,1
1,600,27,1
1,900,31,1
1,1200,28,1
1,1500,29,1
1,1800,23,1
1,2100,18,1
1,2400,24,1
1,2700,16,1
1,3000,29,1
1,3300,22,1
1,3600,24,1
1,3900,18,1
1,660,21,1
1,960,30,1
1,1260,26,1
1,1560,26,1
1,1860,20,1
1,2160,20,1
1,2460,37,1
1,2760,25,1
1,3060,34,1
1,3360,26,1
1,3660,33,1
1,3960,26,1
1,720,16,0
1,1020,31,0
1,1320,22,0
1,1620,31,0
1,1920,22,0
1,2220,24,0
1,2520,30,0
1,2820,23,0
1,3120,20,0
1,3420,31,0
1,3720,18,0
1,4020,20,0
1,780,21,1
1,1080,32,1
1,1380,36,1
1,1680,25,1
1,1980,18,1
1,2280,28,1
1,2580,32,1
1,2880,34,1
1,3180,-1,1
1,3480,-1,1
1,3780,-1,1
1,4080,-1,1
1,840,-1,1
1,1140,-1,1
1,1440,-1,1
1,1740,-1,1
1,2040,-1,1
1,2340,-1,1
1,2640,-1,1
1,2940,-1,1
1,3240,-1,1
1,3540,-1,1
1,3840,-1,1
1,4140,-1,1
1,900,-1,1
1,1200,-1,1
1,1500,-1,1
1,1800,-1,1
1,2100,-1,1
1,2400,-1,1
1,2700,-1,1
1,3000,-1,1
1,3300,-1,1
1,3600,-1,1
1,3900,-1,1
1,4200,-1,1
1,960,-1,1
1,1260,-1,1
1,1560,-1,1
1,1860,-1,1
1,2160,-1,1
1,2460,-1,1
1,2760,-1,1
1,3060,-1,1
1,3360,-1,1
1,3660,-1,1
1,3960,-1,1
1,4260,-1,1
1,1020,-1,2
1,1320,-1,2
1,1620,-1,2
1,1920,-1,2
1,2220,-1,2
1,2520,-1,2
1,2820,-1,2
1,3120,-1,2
1,3420,-1,2
1,3720,-1,2
1,4020,-1,2
1,4320,-1,2
1,1080,-1,2
1,1380,-1,2
1,1680,-1,2
1,1980,-1,2
1,2280,-1,2
1,2580,-1,2
1,2880,-1,2
1,3180,-1,2
1,3480,-1,2
1,3780,-1,2
1,4080,-1,2
1,4380,-1,2
1,1140,-1,2
1,1440,-1,2
1,1740,-1,2
1,2040,-1,2
1,2340,-1,2
1,2640,-1,2
1,2940,-1,2
1,3240,-1,2
1,3540,-1,2
1,3840,-1,2
1,4140,-1,2
1,4440,-1,2
1,1200,-1,2
1,1500,-1,2
1,1800,-1,2
1,2100,-1,2
1,2400,-1,2
1,2700,-1,2
1,3000,-1,2
1,3300,-1,2
1,3600,-1,2
1,3900,-1,2
1,4200,-1,2
1,4500,-1,2
1,1260,-1,2
1,1560,-1,2
1,1860,-1,2
1,2160,-1,2
1,2460,-1,2
1,2760,-1,2
1,3060,-1,2
1,3360,-1,2
1,3660,-1,2
1,3960,-1,2
1,4260,-1,2
1,4560,-1,2
1,1320,-1,2
1,1620,-1,2
1,1920,-1,2
1,2220,-1,2
1,2520,-1,2
1,2820,-1,2
1,3120,-1,2
1,3420,-1,2
1,3720,-1,2
1,4020,-1,2
1,4320,-1,2
1,4620,-1,2
1,1380,-1,2
1,1680,-1,2
1,1980,-1,2
1,2280,-1,2
1,2580,-1,2
1,2880,-1,2
1,3180,-1,2
1,3480,-1,2
1,3780,-1,2
1,4080,-1,2
1,4380,-1,2
1,4680,-1,2
4,0,-1,0
4,300,-1,0
4,600,-1,0
4,900,-1,0
4,1200,-1,0
4,1500,-1,0
4,1800,-1,0
4,2100,-1,0
4,2400,-1,0
4,2700,-1,0
4,3000,-1,0
4,3300,-1,0
4,60,-1,0
4,360,-1,0
4,660,-1,0
4,960,-1,0
4,1260,-1,0
4,1560,-1,0
4,1860,-1,0
4,2160,-1,0
4,2460,-1,0
4,2760,-1,0
4,3060,-1,0
4,3360,-1,0
4,120,-1,0
4,420,-1,0
4,720,-1,0
4,1020,-1,0
4,1320,-1,0
4,1620,-1,0
4,1920,-1,0
4,2220,-1,0
4,2520,-1,0
4,2820,-1,0
4,3120,-1,0
4,3420,-1,0
4,180,-1,0
4,480,-1,0
4,780,-1,0
4,1080,-1,0
4,1380,-1,0
4,1680,-1,0
4,1980,-1,0
4,2280,-1,0
4,2580,-1,0
4,2880,-1,0
4,3180,-1,0
4,3480,-1,0
4,240,-1,0
4,540,-1,0
4,840,-1,0
4,1140,-1,0
4,1440,-1,0
4,1740,-1,0
4,2040,-1,0
4,2340,-1,0
4,2640,-1,0
4,2940,-1,0
4,3240,-1,0
4,3540,-1,0
4,300,-1,0
4,600,-1,0
4,900,-1,0
4,1200,-1,0
4,1500,-1,0
4,1800,-1,0
4,2100,-1,0
4,2400,-1,0
4,2700,-1,0
4,3000,-1,0
4,3300,-1,0
4,3600,10,0
4,360,6,0
4,660,3,0
4,960,5,0
4,1260,6,0
4,1560,9,0
4,1860,5,0
4,2160,3,0
4,2460,5,0
4,2760,2,0
4,3060,6,0
4,3360,11,0
4,3660,6,0
4,420,11,0
4,720,5,0
4,1020,8,0
4,1320,9,0
4,1620,13,0
4,1920,12,0
4,2220,6,0
4,2520,10,0
4,2820,4,0
4,3120,12,0
4,3420,12,0
4,3720,11,0
4,480,14,0
4,780,8,0
4,1080,7,0
4,1380,8,0
4,1680,17,0
4,1980,11,0
4,2280,13,0
4,2580,15,0
4,2880,18,0
4,3180,18,0
4,3480,14,0
4,3780,28,0
4,540,20,1
4,840,20,1
4,1140,6,1
4,1440,13,1
4,1740,19,1
4,2040,16,1
4,2340,30,1
4,2640,26,1
4,2940,35,1
4,3240,30,1
4,3540,34,1
4,3840,22,1
4,600,20,1
4,900,30,1
4,1200,18,1
4,1500,32,1
4,1800,25,1
4,2100,39,1
4,2400,30,1
4,2700,27,1
4,3000,31,1
4,3300,23,1
4,3600,19,1
4,3900,16,1
4,660,24,1
4,960,17,1
4,1260,20,1
4,1560,17,1
4,1860,26,1
4,2160,17,1
4,2460,15,1
4,2760,37,1
4,3060,37,1
4,3360,30,1
4,3660,37,1
4,3960,22,1
4,720,33,0
4,1020,19,0
4,1320,26,0
4,1620,28,0
4,1920,19,0
4,2220,22,0
4,2520,23,0
4,2820,35,0
4,3120,28,0
4,3420,24,0
4,3720,17,0
4,4020,25,0
4,780,27,1
4,1080,24,1
4,1380,21,1
4,1680,17,1
4,1980,18,1
4,2280,27,1
4,2580,23,1
4,2880,29,1
4,3180,40,1
4,3480,29,1
4,3780,34,1
4,4080,40,1
4,840,32,1
4,1140,36,1
4,1440,36,1
4,1740,29,1
4,2040,24,1
4,2340,26,1
4,2640,17,1
4,2940,23,1
4,3240,20,1
4,3540,24,1
4,3840,24,1
4,4140,19,1
4,900,25,1
4,1200,32,1
4,1500,30,1
4,1800,34,1
4,2100,30,1
4,2400,23,1
4,2700,42,1
4,3000,26,1
4,3300,32,1
4,3600,29,1
4,3900,29,1
4,4200,31,1
4,960,22,1
4,1260,34,1
4,1560,36,1
4,1860,49,1
4,2160,38,1
4,2460,42,1
4,2760,48,1
4,3060,47,1
4,3360,42,1
4,3660,40,1
4,3960,48,1
4,4260,28,1
4,1020,44,2
4,1320,30,2
4,1620,38,2
4,1920,24,2
4,2220,27,2
4,2520,25,2
4,2820,24,2
4,3120,39,2
4,3420,26,2
4,3720,17,2
4,4020,29,2
4,4320,24,2
4,1080,30,2
4,1380,25,2
4,1680,24,2
4,1980,12,2
4,2280,11,2
4,2580,33,2
4,2880,28,2
4,3180,21,2
4,3480,26,2
4,3780,21,2
4,4080,12,2
4,4380,11,2
4,1140,18,2
4,1440,26,2
4,1740,22,2
4,2040,18,2
4,2340,29,2
4,2640,15,2
4,2940,29,2
4,3240,16,2
4,3540,9,2
4,3840,20,2
4,4140,16,2
4,4440,21,2
4,1200,17,2
4,1500,28,2
4,1800,18,2
4,2100,18,2
4,2400,18,2
4,2700,18,2
4,3000,24,2
4,3300,12,2
4,3600,21,2
4,3900,20,2
4,4200,24,2
4,4500,12,2
4,1260,16,2
4,1560,10,2
4,1860,16,2
4,2160,8,2
4,2460,15,2
4,2760,20,2
4,3060,7,2
4,3360,18,2
4,3660,17,2
4,3960,9,2
4,4260,9,2
4,4560,9,2
4,1320,13,2
4,1620,13,2
4,1920,10,2
4,2220,12,2
4,2520,10,2
4,2820,14,2
4,3120,7,2
4,3420,14,2
4,3720,7,2
4,4020,8,2
4,4320,11,2
4,4620,6,2
4,1380,13,2
4,1680,10,2
4,1980,9,2
4,2280,7,2
4,2580,5,2
4,2880,9,2
4,3180,8,2
4,3480,6,2
4,3780,3,2
4,4080,3,2
4,4380,7,2
4,4680,2,2
6,0,7,0
6,300,5,0
6,600,5,0
6,900,5,0
6,1200,0,0
6,1500,5,0
6,1800,1,0
6,2100,7,0
6,2400,7,0
6,2700,2,0
6,3000,1,0
6,3300,2,0
6,60,2,0
6,360,4,0
6,660,1,0
6,960,4,0
6,1260,2,0
6,1560,3,0
6,1860,3,0
6,2160,4,0
6,2460,2,0
6,2760,6,0
6,3060,3,0
6,3360,3,0
6,120,1,0
6,420,2,0
6,720,1,0
6,1020,4,0
6,1320,0,0
6,1620,1,0
6,1920,2,0
6,2220,2,0
6,2520,1,0
6,2820,2,0
6,3120,0,0
6,3420,5,0
6,180,1,0
6,480,1,0
6,780,1,0
6,1080,2,0
6,1380,2,0
6,1680,3,0
6,1980,3,0
6,2280,0,0
6,2580,4,0
6,2880,2,0
6,3180,3,0
6,3480,3,0
6,240,5,0
6,540,0,0
6,840,3,0
6,1140,5,0
6,1440,1,0
6,1740,2,0
6,2040,1,0
6,2340,2,0
6,2640,6,0
6,2940,5,0
6,3240,6,0
6,3540,10,0
6,300,8,0
6,600,7,0
6,900,8,0
6,1200,12,0
6,1500,1,0
6,1800,7,0
6,2100,7,0
6,2400,11,0
6,2700,11,0
6,3000,12,0
6,3300,8,0
6,3600,14,0
6,360,13,0
6,660,15,0
6,960,16,0
6,1260,11,0
6,1560,18,0
6,1860,17,0
6,2160,24,0
6,2460,21,0
6,2760,22,0
6,3060,27,0
6,3360,29,0
6,3660,22,0
6,420,23,0
6,720,27,0
6,1020,39,0
6,1320,38,0
6,1620,41,0
6,1920,-1,0
6,2220,-1,0
6,2520,45,0
6,2820,34,0
6,3120,51,0
6,3420,44,0
6,3720,43,0
6,480,31,0
6,780,37,0
6,1080,43,0
6,1380,29,0
6,1680,33,0
6,1980,43,0
6,2280,33,0
6,2580,40,0
6,2880,35,0
6,3180,40,0
6,3480,44,0
6,3780,45,0
6,540,45,1
6,840,46,1
6,1140,35,1
6,1440,24,1
6,1740,36,1
6,2040,37,1
6,2340,34,1
6,2640,31,1
6,2940,40,1
6,3240,27,1
6,3540,39,1
6,3840,24,1
6,600,27,1
6,900,47,1
6,1200,25,1
6,1500,24,1
6,1800,30,1
6,2100,26,1
6,2400,23,1
6,2700,27,1
6,3000,33,1
6,3300,25,1
6,3600,29,1
6,3900,26,1
6,660,27,1
6,960,29,1
6,1260,13,1
6,1560,24,1
6,1860,26,1
6,2160,25,1
6,2460,33,1
6,2760,19,1
6,3060,28,1
6,3360,20,1
6,3660,20,1
6,3960,23,1
6,720,12,0
6,1020,18,0
6,1320,21,0
6,1620,22,0
6,1920,29,0
6,2220,30,0
6,2520,27,0
6,2820,-1,0
6,3120,-1,0
6,3420,-1,0
6,3720,-1,0
6,4020,-1,0
6,780,-1,1
6,1080,-1,1
6,1380,-1,1
6,1680,-1,1
6,1980,-1,1
6,2280,-1,1
6,2580,-1,1
6,2880,-1,1
6,3180,-1,1
6,3480,-1,1
6,3780,-1,1
6,4080,-1,1
6,840,-1,1
6,1140,-1,1
6,1440,-1,1
6,1740,-1,1
6,2040,-1,1
6,2340,-1,1
6,2640,-1,1
6,2940,-1,1
6,3240,34,1
6,3540,32,1
6,3840,42,1
6,4140,37,1
6,900,33,1
6,1200,29,1
6,1500,43,1
6,1800,41,1
6,2100,49,1
6,2400,30,1
6,2700,43,1
6,3000,38,1
6,3300,53,1
6,3600,38,1
6,3900,45,1
6,4200,38,1
6,960,31,1
6,1260,30,1
6,1560,25,1
6,1860,28,1
6,2160,38,1
6,2460,45,1
6,2760,32,1
6,3060,51,1
6,3360,33,1
6,3660,37,1
6,3960,41,1
6,4260,30,1
6,1020,37,2
6,1320,47,2
6,1620,36,2
6,1920,28,2
6,2220,29,2
6,2520,37,2
6,2820,29,2
6,3120,43,2
6,3420,39,2
6,3720,37,2
6,4020,46,2
6,4320,37,2
6,1080,35,2
6,1380,28,2
6,1680,40,2
6,1980,43,2
6,2280,46,2
6,2580,47,2
6,2880,37,2
6,3180,39,2
6,3480,33,2
6,3780,28,2
6,4080,43,2
6,4380,30,2
6,1140,41,2
6,1440,35,2
6,1740,35,2
6,2040,28,2
6,2340,23,2
6,2640,29,2
6,2940,29,2
6,3240,25,2
6,3540,30,2
6,3840,29,2
6,4140,27,2
6,4440,26,2
6,1200,17,2
6,1500,28,2
6,1800,29,2
6,2100,18,2
6,2400,15,2
6,2700,17,2
6,3000,10,2
6,3300,12,2
6,3600,18,2
6,3900,19,2
6,4200,21,2
6,4500,19,2
6,1260,19,2
6,1560,19,2
6,1860,31,2
6,2160,26,2
6,2460,33,2
6,2760,22,2
6,3060,26,2
6,3360,33,2
6,3660,37,2
6,3960,27,2
6,4260,30,2
6,4560,38,2
6,1320,40,2
6,1620,32,2
6,1920,38,2
6,2220,16,2
6,2520,17,2
6,2820,14,2
6,3120,22,2
6,3420,12,2
6,3720,9,2
6,4020,14,2
6,4320,15,2
6,4620,7,2
6,1380,9,2
6,1680,8,2
6,1980,11,2
6,2280,9,2
6,2580,8,2
6,2880,6,2
6,3180,7,2
6,3480,6,2
6,3780,7,2
6,4080,7,2
6,4380,10,2
6,4680,7,2
2,0,5,0
2,300,3,0
2,600,-1,0
2,900,-1,0
2,1200,-1,0
2,1500,-1,0
2,1800,-1,0
2,2100,-1,0
2,2400,-1,0
2,2700,-1,0
2,3000,-1,0
2,3300,-1,0
2,60,-1,0
2,360,-1,0
2,660,-1,0
2,960,-1,0
2,1260,-1,0
2,1560,-1,0
2,1860,-1,0
2,2160,-1,0
2,2460,-1,0
2,2760,-1,0
2,3060,-1,0
2,3360,-1,0
2,120,-1,0
2,420,-1,0
2,720,-1,0
2,1020,-1,0
2,1320,-1,0
2,1620,-1,0
2,1920,-1,0
2,2220,-1,0
2,2520,-1,0
2,2820,-1,0
2,3120,-1,0
2,3420,-1,0
2,180,-1,0
2,480,-1,0
2,780,-1,0
2,1080,-1,0
2,1380,-1,0
2,1680,-1,0
2,1980,-1,0
2,2280,-1,0
2,2580,-1,0
2,2880,-1,0
2,3180,-1,0
2,3480,-1,0
2,240,-1,0
2,540,-1,0
2,840,-1,0
2,1140,-1,0
2,1440,-1,0
2,1740,-1,0
2,2040,-1,0
2,2340,-1,0
2,2640,-1,0
2,2940,-1,0
2,3240,-1,0
2,3540,-1,0
2,300,-1,0
2,600,-1,0
2,900,-1,0
2,1200,-1,0
2,1500,-1,0
2,1800,-1,0
2,2100,-1,0
2,2400,-1,0
2,2700,-1,0
2,3000,-1,0
2,3300,-1,0
2,3600,-1,0
2,360,-1,0
2,660,-1,0
2,960,-1,0
2,1260,-1,0
2,1560,-1,0
2,1860,-1,0
2,2160,-1,0
2,2460,-1,0
2,2760,-1,0
2,3060,-1,0
2,3360,-1,0
2,3660,-1,0
2,420,-1,0
2,720,-1,0
2,1020,-1,0
2,1320,-1,0
2,1620,-1,0
2,1920,-1,0
2,2220,-1,0
2,2520,-1,0
2,2820,-1,0
2,3120,51,0
2,3420,42,0
2,3720,44,0
2,480,43,0
2,780,41,0
2,1080,29,0
2,1380,36,0
2,1680,43,0
2,1980,37,0
2,2280,45,0
2,2580,32,0
2,2880,44,0
2,3180,32,0
2,3480,46,0
2,3780,33,0
2,540,34,1
2,840,39,1
2,1140,42,1
2,1440,24,1
2,1740,33,1
2,2040,36,1
2,2340,50,1
2,2640,28,1
2,2940,28,1
2,3240,45,1
2,3540,36,1
2,3840,37,1
2,600,31,1
2,900,33,1
2,1200,36,1
2,1500,22,1
2,1800,22,1
2,2100,23,1
2,2400,26,1
2,2700,29,1
2,3000,25,1
2,3300,23,1
2,3600,36,1
2,3900,32,1
2,660,30,1
2,960,32,1
2,1260,21,1
2,1560,31,1
2,1860,24,1
2,2160,29,1
2,2460,23,1
2,2760,29,1
2,3060,31,1
2,3360,27,1
2,3660,16,1
2,3960,23,1
2,720,27,0
2,1020,25,0
2,1320,26,0
2,1620,21,0
2,1920,29,0
2,2220,34,0
2,2520,35,0
2,2820,31,0
2,3120,25,0
2,3420,25,0
2,3720,26,0
2,4020,24,0
2,780,22,1
2,1080,23,1
2,1380,18,1
2,1680,18,1
2,1980,27,1
2,2280,21,1
2,2580,28,1
2,2880,32,1
2,3180,26,1
2,3480,20,1
2,3780,29,1
2,4080,27,1
2,840,26,1
2,1140,30,1
2,1440,29,1
2,1740,35,1
2,2040,40,1
2,2340,31,1
2,2640,30,1
2,2940,34,1
2,3240,41,1
2,3540,40,1
2,3840,32,1
2,4140,36,1
2,900,30,1
2,1200,47,1
2,1500,41,1
2,1800,50,1
2,2100,34,1
2,2400,29,1
2,2700,44,1
2,3000,46,1
2,3300,43,1
2,3600,39,1
2,3900,36,1
2,4200,31,1
2,960,33,1
2,1260,34,1
2,1560,36,1
2,1860,39,1
2,2160,47,1
2,2460,29,1
2,2760,32,1
2,3060,27,1
2,3360,27,1
2,3660,36,1
2,3960,33,1
2,4260,37,1
2,1020,38,2
2,1320,40,2
2,1620,31,2
2,1920,35,2
2,2220,39,2
2,2520,36,2
2,2820,39,2
2,3120,37,2
2,3420,41,2
2,3720,32,2
2,4020,41,2
2,4320,40,2
2,1080,24,2
2,1380,25,2
2,1680,35,2
2,1980,41,2
2,2280,44,2
2,2580,43,2
2,2880,39,2
2,3180,38,2
2,3480,41,2
2,3780,32,2
2,4080,46,2
2,4380,36,2
2,1140,36,2
2,1440,44,2
2,1740,29,2
2,2040,25,2
2,2340,22,2
2,2640,34,2
2,2940,33,2
2,3240,27,2
2,3540,17,2
2,3840,26,2
2,4140,15,2
2,4440,21,2
2,1200,30,2
2,1500,23,2
2,1800,22,2
2,2100,20,2
2,2400,14,2
2,2700,17,2
2,3000,14,2
2,3300,18,2
2,3600,19,2
2,3900,14,2
2,4200,20,2
2,4500,15,2
2,1260,17,2
2,1560,29,2
2,1860,29,2
2,2160,17,2
2,2460,18,2
2,2760,22,2
2,3060,24,2
2,3360,33,2
2,3660,21,2
2,3960,16,2
2,4260,25,2
2,4560,18,2
2,1320,20,2
2,1620,36,2
2,1920,39,2
2,2220,15,2
2,2520,28,2
2,2820,49,2
2,3120,43,2
2,3420,40,2
2,3720,28,2
2,4020,18,2
2,4320,5,2
2,4620,7,2
2,1380,14,2
2,1680,5,2
2,1980,11,2
2,2280,9,2
2,2580,11,2
2,2880,6,2
2,3180,7,2
2,3480,4,2
2,3780,14,2
2,4080,10,2
2,4380,10,2
2,4680,12,2
5,0,5,0
5,300,4,0
5,600,6,0
5,900,8,0
5,1200,2,0
5,1500,4,0
5,1800,6,0
5,2100,2,0
5,2400,1,0
5,2700,3,0
5,3000,10,0
5,3300,3,0
5,60,10,0
5,360,4,0
5,660,5,0
5,960,6,0
5,1260,2,0
5,1560,3,0
5,1860,7,0
5,2160,2,0
5,2460,3,0
5,2760,1,0
5,3060,1,0
5,3360,0,0
5,120,4,0
5,420,2,0
5,720,3,0
5,1020,4,0
5,1320,4,0
5,1620,1,0
5,1920,1,0
5,2220,7,0
5,2520,2,0
5,2820,6,0
5,3120,0,0
5,3420,0,0
5,180,0,0
5,480,0,0
5,780,2,0
5,1080,2,0
5,1380,2,0
5,1680,3,0
5,1980,6,0
5,2280,1,0
5,2580,0,0
5,2880,2,0
5,3180,1,0
5,3480,4,0
5,240,4,0
5,540,1,0
5,840,2,0
5,1140,3,0
5,1440,0,0
5,1740,0,0
5,2040,0,0
5,2340,1,0
5,2640,5,0
5,2940,5,0
5,3240,5,0
5,3540,5,0
5,300,4,0
5,600,5,0
5,900,6,0
5,1200,5,0
5,1500,6,0
5,1800,17,0
5,2100,5,0
5,2400,11,0
5,2700,13,0
5,3000,10,0
5,3300,20,0
5,3600,8,0
5,360,13,0
5,660,18,0
5,960,18,0
5,1260,15,0
5,1560,29,0
5,1860,19,0
5,2160,18,0
5,2460,30,0
5,2760,26,0
5,3060,36,0
5,3360,25,0
5,3660,27,0
5,420,37,0
5,720,37,0
5,1020,40,0
5,1320,42,0
5,1620,41,0
5,1920,25,0
5,2220,33,0
5,2520,41,0
5,2820,40,0
5,3120,44,0
5,3420,47,0
5,3720,46,0
5,480,37,0
5,780,39,0
5,1080,47,0
5,1380,40,0
5,1680,37,0
5,1980,26,0
5,2280,39,0
5,2580,40,0
5,2880,39,0
5,3180,47,0
5,3480,47,0
5,3780,43,0
5,540,38,1
5,840,44,1
5,1140,41,1
5,1440,39,1
5,1740,37,1
5,2040,32,1
5,2340,38,1
5,2640,34,1
5,2940,33,1
5,3240,33,1
5,3540,33,1
5,3840,33,1
5,600,32,1
5,900,40,1
5,1200,48,1
5,1500,26,1
5,1800,30,1
5,2100,29,1
5,2400,29,1
5,2700,30,1
5,3000,25,1
5,3300,27,1
5,3600,29,1
5,3900,24,1
5,660,35,1
5,960,17,1
5,1260,22,1
5,1560,22,1
5,1860,27,1
5,2160,20,1
5,2460,26,1
5,2760,32,1
5,3060,25,1
5,3360,32,1
5,3660,25,1
5,3960,32,1
5,720,32,0
5,1020,22,0
5,1320,31,0
5,1620,35,0
5,1920,25,0
5,2220,26,0
5,2520,34,0
5,2820,23,0
5,3120,20,0
5,3420,29,0
5,3720,25,0
5,4020,-1,0
5,780,-1,1
5,1080,-1,1
5,1380,-1,1
5,1680,-1,1
5,1980,-1,1
5,2280,-1,1
5,2580,-1,1
5,2880,-1,1
5,3180,-1,1
5,3480,-1,1
5,3780,-1,1
5,4080,-1,1
5,840,-1,1
5,1140,-1,1
5,1440,-1,1
5,1740,-1,1
5,2040,-1,1
5,2340,-1,1
5,2640,-1,1
5,2940,-1,1
5,3240,-1,1
5,3540,-1,1
5,3840,-1,1
5,4140,-1,1
5,900,-1,1
5,1200,-1,1
5,1500,-1,1
5,1800,-1,1
5,2100,-1,1
5,2400,-1,1
5,2700,-1,1
5,3000,-1,1
5,3300,-1,1
5,3600,-1,1
5,3900,-1,1
5,4200,43,1
5,960,31,1
5,1260,37,1
5,1560,47,1
5,1860,42,1
5,2160,38,1
5,2460,38,1
5,2760,36,1
5,3060,24,1
5,3360,37,1
5,3660,34,1
5,3960,39,1
5,4260,39,1
5,1020,41,2
5,1320,34,2
5,1620,39,2
5,1920,33,2
5,2220,43,2
5,2520,44,2
5,2820,37,2
5,3120,32,2
5,3420,42,2
5,3720,42,2
5,4020,33,2
5,4320,27,2
5,1080,31,2
5,1380,28,2
5,1680,30,2
5,1980,31,2
5,2280,25,2
5,2580,31,2
5,2880,44,2
5,3180,34,2
5,3480,48,2
5,3780,37,2
5,4080,27,2
5,4380,27,2
5,1140,32,2
5,1440,35,2
5,1740,35,2
5,2040,36,2
5,2340,42,2
5,2640,28,2
5,2940,25,2
5,3240,28,2
5,3540,21,2
5,3840,25,2
5,4140,22,2
5,4440,30,2
5,1200,24,2
5,1500,21,2
5,1800,23,2
5,2100,30,2
5,2400,32,2
5,2700,24,2
5,3000,14,2
5,3300,21,2
5,3600,20,2
5,3900,14,2
5,4200,16,2
5,4500,15,2
5,1260,17,2
5,1560,17,2
5,1860,19,2
5,2160,24,2
5,2460,23,2
5,2760,20,2
5,3060,33,2
5,3360,22,2
5,3660,30,2
5,3960,29,2
5,4260,33,2
5,4560,31,2
5,1320,27,2
5,1620,24,2
5,1920,29,2
5,2220,37,2
5,2520,23,2
5,2820,28,2
5,3120,30,2
5,3420,52,2
5,3720,41,2
5,4020,34,2
5,4320,17,2
5,4620,13,2
5,1380,19,2
5,1680,10,2
5,1980,10,2
5,2280,13,2
5,2580,17,2
5,2880,11,2
5,3180,11,2
5,3480,11,2
5,3780,12,2
5,4080,8,2
5,4380,3,2
